;;MTRL-0421;;;;;;;;
15/04/2021 15:24;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:21;00:00:00;00:00:21;0;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
15/04/2021 15:26;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:17;00:00:07;00:00:24;0,12;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
15/04/2021 15:27;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:14;00:00:17;00:00:31;0,28;Terminado por 02619987525417;
15/04/2021 15:28;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:15;00:00:30;00:00:45;0,5;Terminado por 02619987525417;
15/04/2021 15:30;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:19;00:00:44;00:01:03;0,73;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
15/04/2021 15:31;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:06;00:00:02;00:00:08;0,03;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
15/04/2021 15:31;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:18;00:00:35;00:00:53;0,58;Terminado por 02619981945097;
15/04/2021 15:33;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:39;00:00:04;00:00:43;0,07;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
15/04/2021 15:34;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:23;00:00:01;00:00:24;0,02;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
15/04/2021 15:34;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:40;00:00:06;00:00:46;0,1;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
15/04/2021 15:36;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:17;00:00:36;00:00:53;0,6;Terminado por 02619991954010;
15/04/2021 15:37;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:40;00:00:03;00:00:43;0,05;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
15/04/2021 15:38;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:46;00:00:26;00:01:12;0,43;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
15/04/2021 15:39;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:44;00:00:33;00:01:17;0,55;Terminado por 02619994268806;
15/04/2021 15:40;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:12;00:00:28;00:00:40;0,47;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
15/04/2021 15:41;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:24;00:00:15;00:00:39;0,25;Terminado por 02619988904961;
15/04/2021 15:42;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:39;00:00:02;00:00:41;0,03;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
15/04/2021 15:48;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:41;00:00:08;00:00:49;0,13;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
15/04/2021 15:50;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:17;00:00:34;00:00:51;0,57;Terminado por 02619987001569;
15/04/2021 15:51;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:40;00:00:07;00:00:47;0,12;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
15/04/2021 15:52;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:19;00:00:31;00:00:50;0,52;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
15/04/2021 15:53;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:13;00:00:28;00:00:41;0,47;Terminado por 02619989083050;
15/04/2021 15:54;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:22;00:00:31;00:00:53;0,52;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
15/04/2021 16:02;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:08;00:00:05;00:00:13;0,08;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
15/04/2021 16:03;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:40;00:00:02;00:00:42;0,03;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
15/04/2021 16:04;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:14;00:01:20;00:01:34;1,33;Terminado por 02619981170744;
16/04/2021 08:24;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61939E+11;Atendida;00:00:17;00:01:42;00:01:59;1,7;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 08:35;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:15;00:00:29;00:00:44;0,48;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 08:36;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:26;00:00:06;00:00:32;0,1;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 08:37;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:21;00:00:27;00:00:48;0,45;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 08:39;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:15;00:00:34;00:00:49;0,57;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 08:40;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:12;00:00:39;00:00:51;0,65;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 08:42;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:12;00:00:02;00:00:14;0,03;Terminado por 02619981635171;
16/04/2021 08:44;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:11;00:00:04;00:00:15;0,07;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 08:46;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:28;00:00:08;00:00:36;0,13;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 08:47;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:25;00:00:02;00:00:27;0,03;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 08:57;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:35;00:00:03;00:00:38;0,05;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 09:02;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:22;00:00:39;00:01:01;0,65;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 09:04;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:15;00:00:30;00:00:45;0,5;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 09:12;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:10;00:00:37;00:00:47;0,62;Terminado por 02619988382173;
16/04/2021 09:13;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:41;00:00:10;00:00:51;0,17;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 09:14;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:19;00:00:32;00:00:51;0,53;Terminado por 02619991469678;
16/04/2021 09:16;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:11;00:00:43;00:00:54;0,72;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 09:17;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:13;00:00:31;00:00:44;0,52;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 09:19;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:23;00:00:28;00:00:51;0,47;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 09:22;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:39;00:00:04;00:00:43;0,07;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 09:23;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:23;00:00:30;00:00:53;0,5;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 09:25;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:41;00:00:09;00:00:50;0,15;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 09:26;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:41;00:00:02;00:00:43;0,03;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 09:34;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:12;00:00:30;00:00:42;0,5;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 09:35;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:33;00:00:01;00:00:34;0,02;Terminado por 02619983938974;
16/04/2021 09:36;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:37;00:00:38;00:01:15;0,63;Terminado por 02619998630152;
16/04/2021 09:38;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:22;00:00:28;00:00:50;0,47;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 09:39;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:28;00:00:36;00:01:04;0,6;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 09:41;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:11;00:00:08;00:00:19;0,13;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 09:43;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:40;00:00:02;00:00:42;0,03;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 09:44;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:49;00:00:09;00:00:58;0,15;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 09:45;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:09;00:00:47;00:00:56;0,78;Terminado por 02619989052409;
16/04/2021 09:46;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:18;00:00:06;00:00:24;0,1;Terminado por 02619982901859;
16/04/2021 09:48;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:15;00:00:29;00:00:44;0,48;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 10:05;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:13;00:00:16;00:00:29;0,27;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 10:05;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:22;00:00:30;00:00:52;0,5;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 10:07;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:54;00:00:03;00:00:57;0,05;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 10:10;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:18;00:00:14;00:00:32;0,23;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 10:11;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:22;00:00:39;00:01:01;0,65;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 10:12;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:40;00:00:04;00:00:44;0,07;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 10:35;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:10;00:00:13;00:00:23;0,22;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 10:35;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:15;00:00:30;00:00:45;0,5;Terminado por 02619993805188;
16/04/2021 12:06;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:20;00:00:39;00:00:59;0,65;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 13:18;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:12;00:00:19;00:00:31;0,32;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 13:19;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:13;00:00:39;00:00:52;0,65;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 13:21;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:13;00:00:30;00:00:43;0,5;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 13:22;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:17;00:00:03;00:00:20;0,05;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 13:22;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:32;00:00:02;00:00:34;0,03;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 13:26;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:41;00:00:19;00:01:00;0,32;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 13:27;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:21;00:00:33;00:00:54;0,55;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 13:28;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:12;00:00:16;00:00:28;0,27;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 13:29;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:05;00:00:13;00:00:18;0,22;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 13:29;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:43;00:00:11;00:00:54;0,18;Terminado por 02619991815897;
16/04/2021 13:31;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:10;00:01:27;00:01:37;1,45;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 13:33;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:42;00:00:02;00:00:44;0,03;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 13:34;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:21;00:00:26;00:00:47;0,43;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 13:35;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:41;00:00:04;00:00:45;0,07;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 13:36;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:11;00:00:03;00:00:14;0,05;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 13:37;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:23;00:00:03;00:00:26;0,05;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 13:38;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:18;00:00:06;00:00:24;0,1;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 13:39;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:14;00:00:03;00:00:17;0,05;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 13:39;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:20;00:00:17;00:00:37;0,28;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 13:41;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:11;00:00:39;00:00:50;0,65;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 13:43;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:41;00:00:23;00:01:04;0,38;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 15:04;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:12;00:00:34;00:00:46;0,57;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 15:17;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:17;00:00:06;00:00:23;0,1;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 15:23;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:40;00:00:13;00:00:53;0,22;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 15:24;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:10;00:00:11;00:00:21;0,18;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 15:27;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:40;00:00:05;00:00:45;0,08;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 15:54;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:40;00:00:02;00:00:42;0,03;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
16/04/2021 15:57;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:24;00:00:26;00:00:50;0,43;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:04;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:14;00:00:30;00:00:44;0,5;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:07;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:19;00:00:02;00:00:21;0,03;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:08;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:20;00:00:24;00:00:44;0,4;Terminado por 02619995389165;
17/04/2021 08:09;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:41;00:00:03;00:00:44;0,05;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:10;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61997E+12;Atendida;00:00:09;00:00:05;00:00:14;0,08;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:11;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:26;00:00:48;00:01:14;0,8;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:13;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:41;00:00:02;00:00:43;0,03;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:14;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:23;00:00:51;00:01:14;0,85;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:14;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:40;00:00:20;00:01:00;0,33;Terminado por 02619981100064;
17/04/2021 08:16;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:39;00:00:06;00:00:45;0,1;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:17;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:23;00:00:03;00:00:26;0,05;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:18;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:21;00:00:25;00:00:46;0,42;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:19;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:17;00:03:28;00:03:45;3,47;Terminado por 02619988296603;
17/04/2021 08:23;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:13;00:00:09;00:00:22;0,15;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:25;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:44;00:00:02;00:00:46;0,03;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:26;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:14;00:00:05;00:00:19;0,08;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:27;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:20;00:00:33;00:00:53;0,55;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:29;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:11;00:00:04;00:00:15;0,07;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:29;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:15;00:00:03;00:00:18;0,05;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:30;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:18;00:00:03;00:00:21;0,05;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:30;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:12;00:00:08;00:00:20;0,13;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:30;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:39;00:00:04;00:00:43;0,07;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:31;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:40;00:00:07;00:00:47;0,12;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:32;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:44;00:00:10;00:00:54;0,17;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:32;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:43;00:00:03;00:00:46;0,05;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:35;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:21;00:00:30;00:00:51;0,5;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:37;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:40;00:00:12;00:00:52;0,2;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
17/04/2021 08:51;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:20;00:00:24;00:00:44;0,4;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
